# gridcell_lon=-3.50000, gridcell_lat=37.50000
times_utc,alpha,beta,ssa,pwater,pressure,ozone,albedo
2022-01-12 14:30:00,1.33856,0.01381,0.92474,0.60587,923.34751,0.31647,0.18758
2022-01-12 15:30:00,1.38976,0.01315,0.92476,0.59441,923.3456,0.31646,0.18757
2022-01-12 16:30:00,1.42842,0.01255,0.92477,0.58158,923.34368,0.31646,0.18757
2022-01-12 17:30:00,1.45552,0.012,0.92478,0.56759,923.34177,0.31646,0.18757
2022-01-12 18:30:00,1.47095,0.0114,0.92479,0.54578,923.33985,0.31645,0.18757
2022-01-12 19:30:00,1.47324,0.01081,0.9248,0.51372,923.33794,0.31645,0.18757
2022-01-12 20:30:00,1.46263,0.01019,0.92481,0.47139,923.33602,0.31645,0.18757
2022-01-12 21:30:00,1.44958,0.00952,0.92482,0.42526,923.33411,0.31644,0.18756
2022-01-12 22:30:00,1.44487,0.00911,0.92483,0.38303,923.33219,0.31644,0.18756
2022-01-12 23:30:00,1.43449,0.00909,0.92485,0.35378,923.33028,0.31644,0.18756
2022-01-13 00:30:00,1.40981,0.0093,0.92486,0.34693,923.32836,0.31643,0.18756
2022-01-13 01:30:00,1.38184,0.00966,0.92487,0.35626,923.32645,0.31643,0.18756
2022-01-13 02:30:00,1.35864,0.00978,0.92488,0.36415,923.32454,0.31642,0.18756
2022-01-13 03:30:00,1.33943,0.0096,0.92489,0.36547,923.32262,0.31642,0.18756
2022-01-13 04:30:00,1.33812,0.00994,0.9249,0.36968,923.32071,0.31642,0.18755
2022-01-13 05:30:00,1.34437,0.01028,0.92491,0.37999,923.31879,0.31641,0.18755
2022-01-13 06:30:00,1.34854,0.0101,0.92492,0.38683,923.31688,0.31641,0.18755
2022-01-13 07:30:00,1.36824,0.00993,0.92493,0.38015,923.31496,0.31641,0.18755
2022-01-13 08:30:00,1.4014,0.00985,0.92495,0.36785,923.31305,0.3164,0.18755
2022-01-13 09:30:00,1.09985,0.01503,0.92496,0.37254,923.31113,0.3164,0.18755
2022-01-13 10:30:00,1.07656,0.01528,0.92497,0.39504,923.30922,0.31639,0.18754
2022-01-13 11:30:00,1.10259,0.01476,0.92498,0.42665,923.3073,0.31639,0.18754
2022-01-13 12:30:00,0.80925,0.02535,0.92499,0.46516,923.30539,0.31639,0.18754
2022-01-13 13:30:00,0.82247,0.02564,0.925,0.50547,923.30347,0.31638,0.18754
2022-01-13 14:30:00,0.8563,0.02494,0.92501,0.53713,923.30156,0.31638,0.18754
2022-01-13 15:30:00,0.73073,0.0327,0.92502,0.55013,923.29965,0.31638,0.18754
2022-01-13 16:30:00,0.74961,0.03234,0.92503,0.54691,923.29773,0.31637,0.18754
2022-01-13 17:30:00,0.79293,0.03006,0.92505,0.52531,923.29582,0.31637,0.18753
2022-01-13 18:30:00,0.87424,0.02568,0.92506,0.48209,923.2939,0.31637,0.18753
2022-01-13 19:30:00,1.0028,0.02087,0.92507,0.42729,923.29199,0.31636,0.18753
2022-01-13 20:30:00,1.11579,0.01732,0.92508,0.38668,923.29007,0.31636,0.18753
2022-01-13 21:30:00,1.18501,0.01531,0.92509,0.37656,923.28816,0.31635,0.18753
2022-01-13 22:30:00,1.24333,0.01501,0.9251,0.3918,923.28624,0.31635,0.18753
2022-01-13 23:30:00,1.27825,0.01531,0.92511,0.42045,923.28433,0.31635,0.18752
2022-01-14 00:30:00,1.29557,0.01502,0.92512,0.45324,923.28241,0.31634,0.18752
2022-01-14 01:30:00,1.31794,0.015,0.92513,0.48763,923.2805,0.31634,0.18752
2022-01-14 02:30:00,1.32572,0.01511,0.92515,0.52079,923.27859,0.31634,0.18752
2022-01-14 03:30:00,1.32578,0.01523,0.92516,0.55254,923.27667,0.31633,0.18752
2022-01-14 04:30:00,1.33153,0.01585,0.92517,0.58124,923.27476,0.31633,0.18752
2022-01-14 05:30:00,1.33893,0.01666,0.92518,0.60087,923.27284,0.31632,0.18751
2022-01-14 06:30:00,1.34271,0.01701,0.92519,0.60769,923.27093,0.31632,0.18751
2022-01-14 07:30:00,1.3606,0.01709,0.9252,0.60262,923.26901,0.31632,0.18751
2022-01-14 08:30:00,1.38022,0.01595,0.92521,0.59116,923.2671,0.31631,0.18751
2022-01-14 09:30:00,1.39591,0.01414,0.92522,0.57991,923.26518,0.31631,0.18751
2022-01-14 10:30:00,1.40674,0.01285,0.92523,0.57592,923.26327,0.31631,0.18751
2022-01-14 11:30:00,1.41482,0.01259,0.92525,0.57921,923.26135,0.3163,0.18751
2022-01-14 12:30:00,1.08664,0.02177,0.92526,0.58739,923.25944,0.3163,0.1875
2022-01-14 13:30:00,1.06726,0.02312,0.92527,0.59727,923.25752,0.3163,0.1875
2022-01-14 14:30:00,1.05782,0.02379,0.92528,0.60673,923.25561,0.31629,0.1875
2022-01-14 15:30:00,1.05859,0.02402,0.92529,0.61437,923.2537,0.31629,0.1875
2022-01-14 16:30:00,1.07304,0.02396,0.9253,0.61961,923.25178,0.31628,0.1875
2022-01-14 17:30:00,1.09029,0.02368,0.92531,0.6249,923.24987,0.31628,0.1875
2022-01-14 18:30:00,1.10471,0.02327,0.92532,0.63063,923.24795,0.31628,0.18749
2022-01-14 19:30:00,1.12123,0.02288,0.92533,0.63599,923.24604,0.31627,0.18749
2022-01-14 20:30:00,1.14261,0.02248,0.92535,0.63881,923.24412,0.31627,0.18749
2022-01-14 21:30:00,1.16903,0.02208,0.92536,0.64158,923.24221,0.31627,0.18749
2022-01-14 22:30:00,1.19734,0.0215,0.92537,0.64399,923.24029,0.31626,0.18749
2022-01-14 23:30:00,1.22542,0.02065,0.92538,0.64112,923.23838,0.31626,0.18749
2022-01-15 00:30:00,1.25118,0.01963,0.92539,0.63485,923.23646,0.31625,0.18749
2022-01-15 01:30:00,1.2743,0.01874,0.9254,0.62961,923.23455,0.31625,0.18748
2022-01-15 02:30:00,1.29339,0.01805,0.92541,0.62835,923.23264,0.31625,0.18748
2022-01-15 03:30:00,1.30695,0.01744,0.92542,0.62921,923.23072,0.31624,0.18748
2022-01-15 04:30:00,1.3157,0.01672,0.92544,0.62629,923.22881,0.31624,0.18748
2022-01-15 05:30:00,1.32072,0.01615,0.92545,0.62105,923.22689,0.31624,0.18748
2022-01-15 06:30:00,1.31991,0.01602,0.92546,0.61624,923.22498,0.31623,0.18748
2022-01-15 07:30:00,1.31323,0.01609,0.92547,0.61292,923.22306,0.31623,0.18747
2022-01-15 08:30:00,1.30681,0.01614,0.92548,0.6103,923.22115,0.31623,0.18747
2022-01-15 09:30:00,1.31572,0.01577,0.92549,0.61175,923.21923,0.31622,0.18747
2022-01-15 10:30:00,1.31213,0.01579,0.9255,0.6208,923.21732,0.31622,0.18747
2022-01-15 11:30:00,1.29369,0.01659,0.92551,0.63818,923.2154,0.31621,0.18747
2022-01-15 12:30:00,1.58643,0.01108,0.92552,0.66468,923.21349,0.31621,0.18747
2022-01-15 13:30:00,1.56026,0.01176,0.92554,0.69133,923.21157,0.31621,0.18746
2022-01-15 14:30:00,1.54828,0.01208,0.92555,0.71315,923.20966,0.3162,0.18746
2022-01-15 15:30:00,1.08272,0.02306,0.92556,0.727,923.20775,0.3162,0.18746
2022-01-15 16:30:00,1.066,0.0226,0.92557,0.73198,923.20583,0.3162,0.18746
2022-01-15 17:30:00,1.05616,0.02243,0.92558,0.73343,923.20392,0.31619,0.18746
2022-01-15 18:30:00,1.05541,0.0221,0.92559,0.73229,923.202,0.31619,0.18746
2022-01-15 19:30:00,1.06131,0.02155,0.9256,0.7299,923.20009,0.31618,0.18746
2022-01-15 20:30:00,1.06925,0.02098,0.92561,0.72644,923.19817,0.31618,0.18745
2022-01-15 21:30:00,1.07245,0.0205,0.92562,0.7227,923.19626,0.31618,0.18745
2022-01-15 22:30:00,1.06987,0.02005,0.92564,0.71582,923.19434,0.31617,0.18745
2022-01-15 23:30:00,1.06491,0.01978,0.92565,0.70888,923.19243,0.31617,0.18745
2022-01-16 00:30:00,1.06014,0.01982,0.92566,0.70648,923.19051,0.31617,0.18745
2022-01-16 01:30:00,1.0521,0.02014,0.92567,0.70947,923.1886,0.31616,0.18745
2022-01-16 02:30:00,1.04225,0.02041,0.92568,0.71189,923.18668,0.31616,0.18744
2022-01-16 03:30:00,1.03529,0.02041,0.92569,0.71149,923.18477,0.31616,0.18744
2022-01-16 04:30:00,1.03625,0.02008,0.9257,0.70843,923.18286,0.31615,0.18744
2022-01-16 05:30:00,1.04548,0.0193,0.92571,0.70002,923.18094,0.31615,0.18744
2022-01-16 06:30:00,1.05809,0.01811,0.92572,0.68342,923.17903,0.31614,0.18744
2022-01-16 07:30:00,1.07185,0.01674,0.92574,0.65918,923.17711,0.31614,0.18744
2022-01-16 08:30:00,1.08642,0.01547,0.92575,0.63322,923.1752,0.31614,0.18744
2022-01-16 09:30:00,1.1027,0.01437,0.92576,0.61435,923.17328,0.31613,0.18743
2022-01-16 10:30:00,1.11821,0.01343,0.92577,0.60445,923.17137,0.31613,0.18743
2022-01-16 11:30:00,1.13067,0.01277,0.92578,0.60439,923.16945,0.31613,0.18743
2022-01-16 12:30:00,0.82178,0.02213,0.92579,0.61315,923.16754,0.31612,0.18743
2022-01-16 13:30:00,0.84217,0.02169,0.9258,0.62839,923.16562,0.31612,0.18743
2022-01-16 14:30:00,0.86606,0.02105,0.92581,0.63975,923.16371,0.31611,0.18743
2022-01-16 15:30:00,0.87761,0.02087,0.92582,0.63581,923.1618,0.31611,0.18742
2022-01-16 16:30:00,0.92055,0.01943,0.92584,0.61896,923.15988,0.31611,0.18742
2022-01-16 17:30:00,0.97147,0.01796,0.92585,0.59599,923.15797,0.3161,0.18742
2022-01-16 18:30:00,1.02085,0.01641,0.92586,0.57178,923.15605,0.3161,0.18742
2022-01-16 19:30:00,1.05988,0.01478,0.92587,0.54684,923.15414,0.3161,0.18742
2022-01-16 20:30:00,1.08935,0.01344,0.92588,0.52312,923.15222,0.31609,0.18742
2022-01-16 21:30:00,1.11034,0.01244,0.92589,0.50313,923.15031,0.31609,0.18741
2022-01-16 22:30:00,1.12608,0.01175,0.9259,0.48649,923.14839,0.31609,0.18741
2022-01-16 23:30:00,1.1381,0.01133,0.92591,0.47504,923.14648,0.31608,0.18741
2022-01-17 00:30:00,1.14758,0.01118,0.92592,0.47096,923.14456,0.31608,0.18741
2022-01-17 01:30:00,1.15649,0.0113,0.92594,0.47581,923.14265,0.31607,0.18741
2022-01-17 02:30:00,1.16531,0.01159,0.92595,0.48522,923.14073,0.31607,0.18741
2022-01-17 03:30:00,1.17689,0.01193,0.92596,0.49595,923.13882,0.31607,0.18741
2022-01-17 04:30:00,1.19576,0.01271,0.92597,0.50793,923.13691,0.31606,0.1874
2022-01-17 05:30:00,1.20852,0.01359,0.92598,0.51928,923.13499,0.31606,0.1874
2022-01-17 06:30:00,1.21896,0.01439,0.92599,0.53104,923.13308,0.31606,0.1874
2022-01-17 07:30:00,1.22877,0.01525,0.926,0.54244,923.13116,0.31605,0.1874
2022-01-17 08:30:00,1.23518,0.01515,0.92601,0.54916,923.12925,0.31605,0.1874
2022-01-17 09:30:00,0.74495,0.03174,0.92602,0.54519,923.12733,0.31605,0.1874
2022-01-17 10:30:00,0.75138,0.02896,0.92604,0.53128,923.12542,0.31604,0.18739
2022-01-17 11:30:00,0.74108,0.02753,0.92605,0.51694,923.1235,0.31604,0.18739
2022-01-17 12:30:00,0.74147,0.02596,0.92606,0.51444,923.12159,0.31603,0.18739
2022-01-17 13:30:00,0.73928,0.0259,0.92607,0.52551,923.11967,0.31603,0.18739
2022-01-17 14:30:00,0.75309,0.02591,0.92608,0.54332,923.11776,0.31603,0.18739
2022-01-17 15:30:00,0.81819,0.02312,0.92609,0.55285,923.11585,0.31602,0.18739
2022-01-17 16:30:00,0.82085,0.02299,0.9261,0.54959,923.11393,0.31602,0.18738
2022-01-17 17:30:00,0.82822,0.02258,0.92611,0.53869,923.11202,0.31602,0.18738
2022-01-17 18:30:00,0.83941,0.02178,0.92613,0.52157,923.1101,0.31601,0.18738
2022-01-17 19:30:00,0.85331,0.02085,0.92614,0.50141,923.10819,0.31601,0.18738
2022-01-17 20:30:00,0.87119,0.02004,0.92615,0.48459,923.10627,0.316,0.18738
2022-01-17 21:30:00,0.8936,0.01946,0.92616,0.47581,923.10436,0.316,0.18738
2022-01-17 22:30:00,0.91685,0.0192,0.92617,0.47462,923.10244,0.316,0.18738
2022-01-17 23:30:00,0.93675,0.01921,0.92618,0.47774,923.10053,0.31599,0.18737
2022-01-18 00:30:00,0.95227,0.01935,0.92619,0.48179,923.09861,0.31599,0.18737
2022-01-18 01:30:00,0.96223,0.01937,0.9262,0.48261,923.0967,0.31599,0.18737
2022-01-18 02:30:00,0.96785,0.01916,0.92621,0.47933,923.09478,0.31598,0.18737
2022-01-18 03:30:00,0.9707,0.01879,0.92623,0.47159,923.09287,0.31598,0.18737
2022-01-18 04:30:00,0.97198,0.01824,0.92624,0.46082,923.09096,0.31598,0.18737
2022-01-18 05:30:00,0.97462,0.01749,0.92625,0.44697,923.08904,0.31597,0.18736
2022-01-18 06:30:00,0.97872,0.01655,0.92626,0.42914,923.08713,0.31597,0.18736
2022-01-18 07:30:00,0.98758,0.01562,0.92627,0.40994,923.08521,0.31596,0.18736
2022-01-18 08:30:00,1.00403,0.015,0.92628,0.39311,923.0833,0.31596,0.18736
2022-01-18 09:30:00,1.02424,0.0146,0.92629,0.38413,923.08138,0.31596,0.18736
2022-01-18 10:30:00,1.04532,0.01435,0.9263,0.3863,923.07947,0.31595,0.18736
2022-01-18 11:30:00,1.06402,0.01463,0.92631,0.39828,923.07755,0.31595,0.18736
2022-01-18 12:30:00,0.95688,0.01826,0.92633,0.41545,923.07564,0.31595,0.18735
2022-01-18 13:30:00,0.97615,0.01823,0.92634,0.43425,923.07372,0.31594,0.18735
2022-01-18 14:30:00,0.99617,0.01839,0.92635,0.45422,923.07181,0.31594,0.18735
2022-01-18 15:30:00,0.84352,0.02617,0.92636,0.47174,923.0699,0.31593,0.18735
2022-01-18 16:30:00,0.8653,0.02624,0.92637,0.48481,923.06798,0.31593,0.18735
2022-01-18 17:30:00,0.8893,0.02594,0.92638,0.49824,923.06607,0.31593,0.18735
2022-01-18 18:30:00,0.91652,0.02528,0.92639,0.51145,923.06415,0.31592,0.18734
2022-01-18 19:30:00,0.9421,0.02455,0.9264,0.52236,923.06224,0.31592,0.18734
2022-01-18 20:30:00,0.96423,0.02415,0.92641,0.53063,923.06032,0.31592,0.18734
2022-01-18 21:30:00,0.98208,0.02385,0.92643,0.53654,923.05841,0.31591,0.18734
2022-01-18 22:30:00,0.99491,0.02336,0.92644,0.53935,923.05649,0.31591,0.18734
2022-01-18 23:30:00,1.0035,0.02287,0.92645,0.53881,923.05458,0.31591,0.18734
2022-01-19 00:30:00,1.00964,0.0224,0.92646,0.53437,923.05266,0.3159,0.18733
2022-01-19 01:30:00,1.01803,0.02172,0.92647,0.52537,923.05075,0.3159,0.18733
2022-01-19 02:30:00,1.02997,0.02096,0.92648,0.51347,923.04883,0.31589,0.18733
2022-01-19 03:30:00,1.04551,0.02008,0.92649,0.50262,923.04692,0.31589,0.18733
2022-01-19 04:30:00,1.06432,0.01922,0.9265,0.49383,923.04501,0.31589,0.18733
2022-01-19 05:30:00,1.08363,0.01849,0.92651,0.48373,923.04309,0.31588,0.18733
2022-01-19 06:30:00,1.10537,0.01746,0.92653,0.47334,923.04118,0.31588,0.18733
2022-01-19 07:30:00,1.12745,0.01648,0.92654,0.4645,923.03926,0.31588,0.18732
2022-01-19 08:30:00,1.1467,0.01586,0.92655,0.45921,923.03735,0.31587,0.18732
2022-01-19 09:30:00,1.16488,0.01522,0.92656,0.46177,923.03543,0.31587,0.18732
2022-01-19 10:30:00,1.1806,0.01471,0.92657,0.47211,923.03352,0.31586,0.18732
2022-01-19 11:30:00,1.19115,0.0147,0.92658,0.48886,923.0316,0.31586,0.18732
2022-01-19 12:30:00,1.03049,0.01906,0.92659,0.51097,923.02969,0.31586,0.18732
2022-01-19 13:30:00,1.05173,0.01914,0.9266,0.53306,923.02777,0.31585,0.18731
2022-01-19 14:30:00,1.06792,0.01939,0.92661,0.55227,923.02586,0.31585,0.18731
2022-01-19 15:30:00,1.07685,0.01979,0.92663,0.56394,923.02394,0.31585,0.18731
2022-01-19 16:30:00,1.08035,0.02014,0.92664,0.56435,923.02203,0.31584,0.18731
2022-01-19 17:30:00,1.08016,0.02022,0.92665,0.55431,923.02012,0.31584,0.18731
2022-01-19 18:30:00,1.08169,0.02004,0.92666,0.53952,923.0182,0.31584,0.18731
2022-01-19 19:30:00,1.08933,0.01963,0.92667,0.52411,923.01629,0.31583,0.18731
2022-01-19 20:30:00,1.10292,0.01905,0.92668,0.50929,923.01437,0.31583,0.1873
2022-01-19 21:30:00,1.12064,0.01838,0.92669,0.49823,923.01246,0.31582,0.1873
2022-01-19 22:30:00,1.13938,0.0177,0.9267,0.49211,923.01054,0.31582,0.1873
2022-01-19 23:30:00,1.15377,0.01712,0.92672,0.48966,923.00863,0.31582,0.1873
2022-01-20 00:30:00,1.164,0.01675,0.92673,0.49183,923.00671,0.31581,0.1873
2022-01-20 01:30:00,1.17336,0.01661,0.92674,0.498,923.0048,0.31581,0.1873
2022-01-20 02:30:00,1.18704,0.01665,0.92675,0.50827,923.00288,0.31581,0.18729
2022-01-20 03:30:00,1.20562,0.01685,0.92676,0.52514,923.00097,0.3158,0.18729
2022-01-20 04:30:00,1.22782,0.01719,0.92677,0.5517,922.99906,0.3158,0.18729
2022-01-20 05:30:00,1.25016,0.01736,0.92678,0.58272,922.99714,0.31579,0.18729
2022-01-20 06:30:00,1.27052,0.01703,0.92679,0.6027,922.99523,0.31579,0.18729
2022-01-20 07:30:00,1.28487,0.01627,0.9268,0.6047,922.99331,0.31579,0.18729
2022-01-20 08:30:00,1.28872,0.01547,0.92682,0.58737,922.9914,0.31578,0.18728
2022-01-20 09:30:00,1.2845,0.01468,0.92683,0.55208,922.98948,0.31578,0.18728
2022-01-20 10:30:00,1.27308,0.01407,0.92684,0.51384,922.98757,0.31578,0.18728
2022-01-20 11:30:00,1.25838,0.01379,0.92685,0.48198,922.98565,0.31577,0.18728
2022-01-20 12:30:00,0.92563,0.02142,0.92686,0.4648,922.98374,0.31577,0.18728
2022-01-20 13:30:00,0.97841,0.01937,0.92687,0.46674,922.98182,0.31577,0.18728
2022-01-20 14:30:00,1.04577,0.0174,0.92688,0.48789,922.97991,0.31576,0.18728
2022-01-20 15:30:00,0.87267,0.02438,0.92689,0.51523,922.97799,0.31576,0.18727
2022-01-20 16:30:00,0.92541,0.02216,0.9269,0.5298,922.97608,0.31575,0.18727
2022-01-20 17:30:00,0.97167,0.02041,0.92692,0.53663,922.97417,0.31575,0.18727
2022-01-20 18:30:00,1.00682,0.01916,0.92693,0.54247,922.97225,0.31575,0.18727
2022-01-20 19:30:00,1.02542,0.01843,0.92694,0.55309,922.97034,0.31574,0.18727
2022-01-20 20:30:00,1.03706,0.01823,0.92695,0.57302,922.96842,0.31574,0.18727
2022-01-20 21:30:00,1.05058,0.01853,0.92696,0.59835,922.96651,0.31574,0.18726
2022-01-20 22:30:00,1.06693,0.01915,0.92697,0.62139,922.96459,0.31573,0.18726
2022-01-20 23:30:00,1.08389,0.02007,0.92698,0.64174,922.96268,0.31573,0.18726
2022-01-21 00:30:00,1.09573,0.0213,0.92699,0.66095,922.96076,0.31573,0.18726
2022-01-21 01:30:00,1.10431,0.02297,0.927,0.67871,922.95885,0.31572,0.18726
2022-01-21 02:30:00,1.11059,0.02468,0.92702,0.69256,922.95693,0.31572,0.18726
2022-01-21 03:30:00,1.12134,0.02682,0.92703,0.69909,922.95502,0.31571,0.18726
2022-01-21 04:30:00,1.13598,0.0286,0.92704,0.7011,922.95311,0.31571,0.18725
2022-01-21 05:30:00,1.14469,0.0287,0.92705,0.69959,922.95119,0.31571,0.18725
2022-01-21 06:30:00,1.15913,0.03054,0.92706,0.69301,922.94928,0.3157,0.18725
2022-01-21 07:30:00,1.17469,0.03061,0.92707,0.68366,922.94736,0.3157,0.18725
2022-01-21 08:30:00,1.20095,0.02602,0.92708,0.675,922.94545,0.3157,0.18725
2022-01-21 09:30:00,1.25239,0.01994,0.92709,0.67136,922.94353,0.31569,0.18725
2022-01-21 10:30:00,1.27949,0.01709,0.9271,0.67081,922.94162,0.31569,0.18724
2022-01-21 11:30:00,1.29611,0.01576,0.92712,0.67287,922.9397,0.31568,0.18724
2022-01-21 12:30:00,1.01034,0.02281,0.92713,0.68052,922.93779,0.31568,0.18724
2022-01-21 13:30:00,1.07696,0.021,0.92714,0.69226,922.93587,0.31568,0.18724
2022-01-21 14:30:00,1.11828,0.02043,0.92715,0.70727,922.93396,0.31567,0.18724
2022-01-21 15:30:00,1.13944,0.02068,0.92716,0.71812,922.93204,0.31567,0.18724
2022-01-21 16:30:00,1.15053,0.02115,0.92717,0.72309,922.93013,0.31567,0.18723
2022-01-21 17:30:00,1.15972,0.02133,0.92718,0.72569,922.92822,0.31566,0.18723
2022-01-21 18:30:00,1.16647,0.0214,0.92719,0.72649,922.9263,0.31566,0.18723
2022-01-21 19:30:00,1.16558,0.02162,0.9272,0.72558,922.92439,0.31566,0.18723
2022-01-21 20:30:00,1.15433,0.02209,0.92722,0.72331,922.92247,0.31565,0.18723
2022-01-21 21:30:00,1.13585,0.02278,0.92723,0.72029,922.92056,0.31565,0.18723
2022-01-21 22:30:00,1.13201,0.02349,0.92724,0.71103,922.91864,0.31564,0.18723
2022-01-21 23:30:00,1.15058,0.02317,0.92725,0.69078,922.91673,0.31564,0.18722
2022-01-22 00:30:00,1.18114,0.02163,0.92726,0.66839,922.91481,0.31564,0.18722
2022-01-22 01:30:00,1.22215,0.01982,0.92727,0.65692,922.9129,0.31563,0.18722
2022-01-22 02:30:00,1.2492,0.01806,0.92728,0.66214,922.91098,0.31563,0.18722
2022-01-22 03:30:00,1.2406,0.0165,0.92729,0.67821,922.90907,0.31563,0.18722
2022-01-22 04:30:00,1.22089,0.0158,0.9273,0.69034,922.90716,0.31562,0.18722
2022-01-22 05:30:00,1.20375,0.01571,0.92732,0.69433,922.90524,0.31562,0.18721
2022-01-22 06:30:00,1.18565,0.01565,0.92733,0.69378,922.90333,0.31561,0.18721
2022-01-22 07:30:00,1.17198,0.01545,0.92734,0.68906,922.90141,0.31561,0.18721
2022-01-22 08:30:00,1.16874,0.01464,0.92735,0.68305,922.8995,0.31561,0.18721
2022-01-22 09:30:00,0.83814,0.02246,0.92736,0.67869,922.89758,0.3156,0.18721
2022-01-22 10:30:00,0.79116,0.02238,0.92737,0.67887,922.89567,0.3156,0.18721
2022-01-22 11:30:00,0.7506,0.02263,0.92738,0.6866,922.89375,0.3156,0.18721
2022-01-22 12:30:00,1.25486,0.01016,0.92739,0.70023,922.89184,0.31559,0.1872
2022-01-22 13:30:00,1.21909,0.01051,0.92741,0.71697,922.88992,0.31559,0.1872
2022-01-22 14:30:00,1.20468,0.01105,0.92742,0.73553,922.88801,0.31559,0.1872
2022-01-22 15:30:00,0.72786,0.02526,0.92743,0.75392,922.88609,0.31558,0.1872
2022-01-22 16:30:00,0.74418,0.02636,0.92744,0.76969,922.88418,0.31558,0.1872
2022-01-22 17:30:00,0.76875,0.0274,0.92745,0.7824,922.88227,0.31557,0.1872
2022-01-22 18:30:00,0.79304,0.02813,0.92746,0.78683,922.88035,0.31557,0.18719
2022-01-22 19:30:00,0.80932,0.02872,0.92747,0.77327,922.87844,0.31557,0.18719
2022-01-22 20:30:00,0.80716,0.02876,0.92748,0.74638,922.87652,0.31556,0.18719
2022-01-22 21:30:00,0.78089,0.0283,0.92749,0.7195,922.87461,0.31556,0.18719
2022-01-22 22:30:00,0.74565,0.02811,0.92751,0.69635,922.87269,0.31556,0.18719
2022-01-22 23:30:00,0.7087,0.02864,0.92752,0.67232,922.87078,0.31555,0.18719
2022-01-23 00:30:00,0.66627,0.03023,0.92753,0.65017,922.86886,0.31555,0.18718
2022-01-23 01:30:00,0.61881,0.03357,0.92754,0.63344,922.86695,0.31554,0.18718
2022-01-23 02:30:00,0.56751,0.03882,0.92755,0.62459,922.86503,0.31554,0.18718
2022-01-23 03:30:00,0.51365,0.04585,0.92756,0.62352,922.86312,0.31554,0.18718
2022-01-23 04:30:00,0.46218,0.0541,0.92757,0.63012,922.86121,0.31553,0.18718
2022-01-23 05:30:00,0.41607,0.06289,0.92758,0.64284,922.85929,0.31553,0.18718
2022-01-23 06:30:00,0.37442,0.07307,0.92759,0.66976,922.85738,0.31553,0.18718
2022-01-23 07:30:00,0.3387,0.08627,0.92761,0.71592,922.85546,0.31552,0.18717
2022-01-23 08:30:00,0.305,0.10575,0.92762,0.77507,922.85355,0.31552,0.18717
2022-01-23 09:30:00,0.26413,0.13603,0.92763,0.84631,922.85163,0.31552,0.18717
2022-01-23 10:30:00,0.22217,0.17614,0.92764,0.93666,922.84972,0.31551,0.18717
2022-01-23 11:30:00,0.20187,0.21464,0.92765,1.03916,922.8478,0.31551,0.18717
2022-01-23 12:30:00,0.257,0.17628,0.92766,1.13187,922.84589,0.3155,0.18717
2022-01-23 13:30:00,0.25841,0.19311,0.92767,1.20281,922.84397,0.3155,0.18716
2022-01-23 14:30:00,0.25197,0.20654,0.92768,1.24191,922.84206,0.3155,0.18716
2022-01-23 15:30:00,0.23721,0.22188,0.92769,1.25067,922.84014,0.31549,0.18716
2022-01-23 16:30:00,0.22752,0.22178,0.92771,1.23925,922.83823,0.31549,0.18716
2022-01-23 17:30:00,0.22035,0.21373,0.92772,1.21802,922.83632,0.31549,0.18716
2022-01-23 18:30:00,0.22197,0.20197,0.92773,1.19782,922.8344,0.31548,0.18716
2022-01-23 19:30:00,0.22774,0.19016,0.92774,1.17939,922.83249,0.31548,0.18716
2022-01-23 20:30:00,0.23411,0.18047,0.92775,1.16128,922.83057,0.31547,0.18715
2022-01-23 21:30:00,0.24296,0.17289,0.92776,1.14599,922.82866,0.31547,0.18715
2022-01-23 22:30:00,0.25544,0.16668,0.92777,1.13804,922.82674,0.31547,0.18715
2022-01-23 23:30:00,0.27166,0.16079,0.92778,1.1364,922.82483,0.31546,0.18715
2022-01-24 00:30:00,0.28795,0.15531,0.92779,1.13812,922.82291,0.31546,0.18715
2022-01-24 01:30:00,0.30185,0.15062,0.92781,1.13992,922.821,0.31546,0.18715
2022-01-24 02:30:00,0.31233,0.1476,0.92782,1.14024,922.81908,0.31545,0.18714
2022-01-24 03:30:00,0.31942,0.1462,0.92783,1.13885,922.81717,0.31545,0.18714
2022-01-24 04:30:00,0.32358,0.1465,0.92784,1.13588,922.81525,0.31545,0.18714
2022-01-24 05:30:00,0.33151,0.14902,0.92785,1.13452,922.81334,0.31544,0.18714
2022-01-24 06:30:00,0.34146,0.1521,0.92786,1.13456,922.81143,0.31544,0.18714
2022-01-24 07:30:00,0.35278,0.15522,0.92787,1.13604,922.80951,0.31543,0.18714
2022-01-24 08:30:00,0.35226,0.15633,0.92788,1.13955,922.8076,0.31543,0.18713
2022-01-24 09:30:00,0.36764,0.14322,0.92789,1.14822,922.80568,0.31543,0.18713
2022-01-24 10:30:00,0.37102,0.14195,0.92791,1.16052,922.80377,0.31542,0.18713
2022-01-24 11:30:00,0.38115,0.14004,0.92792,1.17249,922.80185,0.31542,0.18713
2022-01-24 12:30:00,0.63997,0.06719,0.92793,1.1853,922.79994,0.31542,0.18713
2022-01-24 13:30:00,0.65529,0.06702,0.92794,1.19709,922.79802,0.31541,0.18713
2022-01-24 14:30:00,0.67577,0.06653,0.92795,1.2075,922.79611,0.31541,0.18713
2022-01-24 15:30:00,0.30439,0.1803,0.92796,1.20841,922.79419,0.31541,0.18712
